"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1978",14.4202463493047,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1979",18.1281509467225,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1980",19.1755175958102,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1981",19.5011234243497,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1982",18.7591805726454,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1983",25.211607875543,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1984",31.0161178387904,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1985",30.7679803339708,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1986",27.6100025769748,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1987",28.0074357009054,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1988",27.7700453647751,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1989",24.7619909894128,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1990",21.0844733242134,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1991",21.0381988431619,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1992",19.1909306287397,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1993",17.7599856457642,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1994",17.5086354062101,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1995",18.3492083591811,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1996",19.1744297539166,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1997",18.9970419797928,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1998",18.6818679338105,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","1999",18.0986549634801,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2000",18.2963491453797,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2001",19.1718774087407,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2002",18.8292084187236,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2003",18.6244914665792,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2004",17.6976231581223,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2005",17.7267808812834,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2006",18.1772031706303,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2007",18.5275432707979,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2008",18.7158494672707,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2009",20.5786507933469,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2010",19.1831716581247,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2011",19.3203990162307,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2012",19.6043992625637,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2013",19.8160717067763,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2014",19.7230251550356,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2015",19.8360532778981,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2016",19.2578668492131,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2017",19.8901778395149,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2018",19.3563397422267,
"AUS","LTUNEMP","TOT","PC_UNEMP","A","2019",23.9245768538323,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1994",18.4271754304327,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1995",29.144225014961,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1996",24.8637939574046,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1997",27.4987053340238,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1998",30.2939711011459,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","1999",29.173599556295,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2000",25.8375724529263,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2001",23.3310064522021,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2002",19.2131723700491,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2003",24.5470964917081,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2004",27.8930528581584,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2005",25.5295061040244,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2006",27.9636636514843,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2007",27.2456825538187,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2008",24.3227529979008,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2009",21.6810131113076,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2010",25.4463757471112,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2011",26.2558504871443,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2012",24.9125091629393,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2013",24.5928924403851,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2014",27.2021202803428,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2015",29.215446315136,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2016",32.2886809062046,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2017",33.4254343612172,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2018",28.8987448132482,
"AUT","LTUNEMP","TOT","PC_UNEMP","A","2019",25.1328403692699,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1983",64.7862099843295,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1984",67.6217147781128,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1985",68.9298561151079,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1986",69.585666293393,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1987",73.5052487448653,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1988",76.167265264238,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1989",75.4418604651162,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1990",68.5291997116077,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1991",62.8997093023255,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1992",59.0539541759053,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1993",52.9608259945338,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1994",58.2707351253663,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1995",62.3710154112187,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1996",61.2546766633585,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1997",60.5293648014418,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1998",61.660172253476,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","1999",60.5014291615065,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2000",54.2166017088511,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2001",48.4347207138083,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2002",48.7653968713744,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2003",45.3465081071973,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2004",49.0284381071044,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2005",51.7092137219186,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2006",51.2077409440248,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2007",50.3634181689049,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2008",47.5513690067096,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2009",44.1945326880225,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2010",48.7713646081491,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2011",48.3131593340858,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2012",44.6905501277487,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2013",46.0450270487678,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2014",49.9359430604917,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2015",51.7347067110669,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2016",51.6139006933752,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2017",48.7943091964919,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2018",48.6773860664731,
"BEL","LTUNEMP","TOT","PC_UNEMP","A","2019",43.5107151144507,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1976",2.4414763945032,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1977",3.33049719311222,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1978",5.00168221191939,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1979",4.73537601762386,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1980",4.81857423707906,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1981",5.57620815058221,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1982",6.93908426866217,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1983",11.9649410005793,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1984",11.9889659635797,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1985",12.155482333069,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1986",10.6898494549631,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1987",10.7816943803043,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1988",8.75072518672199,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1989",8.11865722924498,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1990",7.08802003831996,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1991",8.91376459464762,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1992",13.3816241256437,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1993",16.5039486985185,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1994",17.8124998993007,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1995",16.719827844935,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1996",16.7376398153395,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1997",16.0673818762028,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1998",13.6453364337998,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","1999",11.7078790837555,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2000",11.1891522380591,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2001",9.42641570133167,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2002",9.38897168393597,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2003",9.91404004454788,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2004",9.50257287514257,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2005",9.53974140886997,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2006",8.5741718665152,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2007",7.03070998547751,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2008",6.99627757427676,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2009",7.86732457531718,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2010",12.1165320418882,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2011",13.5495898956476,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2012",12.6955061445912,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2013",12.8606888067061,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2014",12.7956479630458,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2015",11.4742534315627,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2016",11.6038602555139,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2017",12.0960991265946,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2018",10.1009182892504,
"CAN","LTUNEMP","TOT","PC_UNEMP","A","2019",8.49004428726433,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1993",18.4944941323126,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1994",22.29798474624,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1995",31.165207811215,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1996",31.2509607529891,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1997",30.53195930262,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1998",31.2339013110413,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","1999",37.0974597046132,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2000",48.7681097071671,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2001",52.7408620201618,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2002",50.7306378899457,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2003",49.9271722752385,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2004",51.8217956860254,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2005",53.5831016147129,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2006",55.2043208004442,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2007",53.3852517451896,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2008",50.2131483552588,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2009",31.1686332966357,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2010",43.3306202012556,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2011",41.5613934280061,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2012",43.4091240952994,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2013",44.9416031759312,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2014",44.5426050999003,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2015",48.311856851351,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2016",43.2464528302013,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2017",35.9833041743798,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2018",31.7416558768664,
"CZE","LTUNEMP","TOT","PC_UNEMP","A","2019",30.2626266216063,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1983",44.3222003929273,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1984",32.9087048832271,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1985",34.432406971267,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1986",28.3282674772036,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1987",24.8638838475499,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1988",24.476295479603,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1989",22.1282279608192,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1990",29.8947368421052,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1991",31.9214478244127,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1992",27.0145817344589,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1993",25.1960784313725,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1994",32.128497027904,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1995",27.9470103528893,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1996",26.5254005517433,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1997",27.1778359616162,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1998",26.9392964855486,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","1999",20.479400942614,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2000",21.7383151005031,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2001",19.6911280060203,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2002",19.1145875742692,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2003",20.4230086005522,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2004",21.464398234675,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2005",23.421850713147,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2006",20.8180444665774,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2007",16.1381417453159,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2008",13.4968220895483,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2009",9.49462443791993,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2010",20.2099558093417,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2011",24.3696750927211,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2012",28.0190014389713,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2013",25.4682173949437,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2014",25.1631614430659,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2015",26.8948355423937,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2016",20.7428362011275,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2017",20.864936553904,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2018",19.4115131420129,
"DNK","LTUNEMP","TOT","PC_UNEMP","A","2019",16.6137459505713,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1980",27,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1982",22.300469483568,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1983",19.8405668733392,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1984",22.2862632084534,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1985",21.1267605633802,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1986",16.0245183887915,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1987",18.9697465249386,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1989",1.51515151515151,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1991",9.20502092050209,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1993",30.6026163414111,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1995",37.5690607734806,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1996",34.5454545454545,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1997",29.7752808988764,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1998",27.5,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","1999",29.6,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2000",29.0456431535269,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2001",26.1849976990335,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2002",24.3891603731674,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2003",24.7079964061096,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2004",23.4188817598533,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2005",24.87922705314,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2006",24.8208802456499,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2007",22.9707344008834,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2008",18.1657848324515,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2009",16.628701594533,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2010",23.6036036036035,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2011",22.6433430515063,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2012",21.6772927905836,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2013",21.1938916560832,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2014",23.076923257276,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2015",25.0805154547945,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2016",26.5670310387478,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2017",24.862881457752,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2018",22.7557021082778,
"FIN","LTUNEMP","TOT","PC_UNEMP","A","2019",18.4881801275982,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1975",17.0670118816412,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1976",24.6625102194704,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1977",25.2096112114796,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1978",31.0351701779735,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1979",33.1033067542357,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1980",35.1255949079564,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1981",35.5186947614281,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1982",36.1619982445105,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1983",39.3477600866737,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1984",39.3148175524027,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1985",43.7430893903794,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1986",44.2185562213615,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1987",45.3119193055583,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1988",44.6209056782853,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1989",43.6717380906394,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1990",38.0764749531436,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1991",37.2502754750024,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1992",36.2369166709531,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1993",34.2395310893248,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1994",38.4590915163647,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1995",42.4628580650201,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1996",39.6149913668878,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1997",41.3950626212269,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1998",44.2204935677033,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","1999",40.4420326672825,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2000",42.5555602184831,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2001",37.5904323573222,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2002",33.7608279061075,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2003",40.5400264758752,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2004",40.3265084170612,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2005",40.8293459749631,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2006",41.825449729248,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2007",39.9462627177921,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2008",37.3682830426939,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2009",35.0997532977145,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2010",40.0639314972884,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2011",41.1625984757296,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2012",40.3266524842622,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2013",40.4789779438116,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2014",42.6506447802614,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2015",42.8103323867379,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2016",44.3914681587735,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2017",44.0315658977646,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2018",40.4071268557429,
"FRA","LTUNEMP","TOT","PC_UNEMP","A","2019",38.8331267111712,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1983",41.6480322003577,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1984",44.4766817107242,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1985",47.8296859640953,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1986",48.2675906183368,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1987",48.1506250321518,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1988",46.209168267911,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1989",49.0906901120077,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1990",46.7623968328524,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1991",31.5540996242412,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1992",33.4574620452592,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1993",40.3082295269113,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1994",44.2701079361188,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1995",48.6652319423021,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1996",47.8357772932776,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1997",50.1445088535065,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1998",52.5610572771485,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","1999",51.7452764604124,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2000",51.4770609739572,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2001",50.4108694833952,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2002",47.847267410579,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2003",50.0011287338526,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2004",51.8332523862495,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2005",52.9804298126553,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2006",56.3817887323202,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2007",56.5799497516088,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2008",52.5163081748483,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2009",45.4840489926508,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2010",47.2761364077683,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2011",47.87888791399,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2012",45.3649899266661,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2013",44.6558856277697,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2014",44.3361601446699,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2015",43.9796612786419,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2016",41.0868713027012,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2017",41.9107707198998,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2018",41.3501936646861,
"DEU","LTUNEMP","TOT","PC_UNEMP","A","2019",38.1334821002207,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1983",33.3109469442578,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1984",37.5240538806927,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1985",43.8428524265434,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1986",42.4912280701754,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1987",44.4327362135581,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1988",46.1513049223653,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1989",50.3731343283582,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1990",49.8216833095577,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1991",47.7030625832223,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1992",49.5987158908507,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1993",50.911933298593,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1994",50.4537083875854,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1995",51.4156856544363,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1996",56.6825161648091,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1997",55.684785719033,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1998",54.8662924694828,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","1999",55.301299171482,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2000",54.7496796840773,
"GRC","LTUNEMP","TOT","PC_UNEMP","A","2001",51.3379020133797,
